planta_codigo,sector_codigo,sector_nombre,nivel_manual,nombre_visible,codigo_lgc,description_destino,codigo_sector_lgc,codigo_subsector_lgc,codigo_unidad_manual,nombre_unidad_manual,codigo_fuente_excel,descripcion_fuente_excel,regla_generacion
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,AUX,PR-PLYSP-RSC-AUX,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-ROSCAS,PR-PLYSP-RSC-AUX,ROSCA AUXILIAR <A RDL 1D O 10C>,PR-PLYSP-RSC-AUX,ROSCA AUXILIAR <A RDL 1D O 10C>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,RS8,PR-PLYSP-RSC-RS8,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-ROSCAS,PR-PLYSP-RSC-RS8,ROSCA 8 REC. POLVILLOS <A S-8>,PR-PLYSP-RSC-RS8,ROSCA 8 REC. POLVILLOS <A S-8>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,RS8/1,PR-PLYSP-RSC-RS8/1,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-ROSCAS,PR-PLYSP-RSC-RS8/1,ROSCA COLECTORA DESC. VOLCADORES,PR-PLYSP-RSC-RS8/1,ROSCA COLECTORA DESC. VOLCADORES,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,SUBSECTOR,SISTEMAS DE ASPIRACION DE PLAYA Y SUBPRODUCTO,PR-PLYSP-LGC-SIST ASP PLYSP,BTZ_Description_03,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SIST ASP PLYSP,,,PR-PLYSP-LGC-SIST ASP PLYSP,LOGICO SISTEMAS DE ASPIRACION DE PLAYA Y SUBPRODUCTO,SUBSECTOR_DESDE_HIJO_LGC_O_NODO_INTERMEDIO
PR,PLYSP,PLAYA Y SUBPRODUCTO,SUBSECTOR,SILO CELDA DEP. S.P. Nº 8,PR-PLYSP-LGC-SILO CELDA DEP. S.P. Nº 8,BTZ_Description_03,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO CELDA DEP. S.P. Nº 8,,,PR-PLYSP-SLO-DSP08,SILO CELDA DEP. S.P. Nº 8,SUBSECTOR_DESDE_HIJO_LGC_O_NODO_INTERMEDIO
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,NS08,PR-PLYSP-NOR-NS08,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO CELDA DEP. S.P. Nº 8,PR-PLYSP-NOR-NS08,NORIA NS-8,PR-PLYSP-NOR-NS08,NORIA NS-8,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,AIRS08,PR-PLYSP-VNT-AIRS08,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO CELDA DEP. S.P. Nº 8,PR-PLYSP-VNT-AIRS08,VENTILADOR SILO 8,PR-PLYSP-VNT-AIRS08,VENTILADOR SILO 8,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,SUBSECTOR,SILO CELDA DEP. S.P. Nº 9,PR-PLYSP-LGC-SILO CELDA DEP. S.P. Nº 9,BTZ_Description_03,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO CELDA DEP. S.P. Nº 9,,,PR-PLYSP-SLO-DSP09,SILO CELDA DEP. S.P. Nº 9,SUBSECTOR_DESDE_HIJO_LGC_O_NODO_INTERMEDIO
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,LS09E,PR-PLYSP-LDV-LS09E,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO CELDA DEP. S.P. Nº 9,PR-PLYSP-LDV-LS09E,LINEA DE VIDA INTERIOR SILO 09 ESTE LDV-HOR-840,PR-PLYSP-LDV-LS09E,LINEA DE VIDA INTERIOR SILO 09 ESTE LDV-HOR-840,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,LS09O,PR-PLYSP-LDV-LS09O,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO CELDA DEP. S.P. Nº 9,PR-PLYSP-LDV-LS09O,LINEA DE VIDA INTERIOR SILO 09 OESTE LDV-HOR-839,PR-PLYSP-LDV-LS09O,LINEA DE VIDA INTERIOR SILO 09 OESTE LDV-HOR-839,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,NS09,PR-PLYSP-NOR-NS09,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO CELDA DEP. S.P. Nº 9,PR-PLYSP-NOR-NS09,NORIA NS-9,PR-PLYSP-NOR-NS09,NORIA NS-9,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,RS9,PR-PLYSP-RSC-RS9,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO CELDA DEP. S.P. Nº 9,PR-PLYSP-RSC-RS9,ROSCA 9 <CARGA CAMION S-9>,PR-PLYSP-RSC-RS9,ROSCA 9 <CARGA CAMION S-9>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,AIRS09,PR-PLYSP-VNT-AIRS09,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO CELDA DEP. S.P. Nº 9,PR-PLYSP-VNT-AIRS09,VENTILADOR SILO 9,PR-PLYSP-VNT-AIRS09,VENTILADOR SILO 9,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,SUBSECTOR,SILO CELDA DEP. S.P. Nº 10,PR-PLYSP-LGC-SILO CELDA DEP. S.P. Nº 10,BTZ_Description_03,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO CELDA DEP. S.P. Nº 10,,,PR-PLYSP-SLO-DSP10,SILO CELDA DEP. S.P. Nº 10,SUBSECTOR_DESDE_HIJO_LGC_O_NODO_INTERMEDIO
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,NS10,PR-PLYSP-NOR-NS10,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO CELDA DEP. S.P. Nº 10,PR-PLYSP-NOR-NS10,NORIA NS-10,PR-PLYSP-NOR-NS10,NORIA NS-10,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,AIRS10/1,PR-PLYSP-VNT-AIRS10/1,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO CELDA DEP. S.P. Nº 10,PR-PLYSP-VNT-AIRS10/1,VENTILADOR AIREACION 1 <E>,PR-PLYSP-VNT-AIRS10/1,VENTILADOR AIREACION 1 <E>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,AIRS10/2,PR-PLYSP-VNT-AIRS10/2,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO CELDA DEP. S.P. Nº 10,PR-PLYSP-VNT-AIRS10/2,VENTILADOR AIREACION 2 <C>,PR-PLYSP-VNT-AIRS10/2,VENTILADOR AIREACION 2 <C>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,AIRS10/3,PR-PLYSP-VNT-AIRS10/3,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO CELDA DEP. S.P. Nº 10,PR-PLYSP-VNT-AIRS10/3,VENTILADOR AIREACION 3 <O>,PR-PLYSP-VNT-AIRS10/3,VENTILADOR AIREACION 3 <O>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,AIRS10/4,PR-PLYSP-VNT-AIRS10/4,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO CELDA DEP. S.P. Nº 10,PR-PLYSP-VNT-AIRS10/4,VENTILADOR AIREACION 4 <>,PR-PLYSP-VNT-AIRS10/4,VENTILADOR AIREACION 4 <>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,AIRS10/5,PR-PLYSP-VNT-AIRS10/5,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO CELDA DEP. S.P. Nº 10,PR-PLYSP-VNT-AIRS10/5,VENTILADOR AIREACION 5 <>,PR-PLYSP-VNT-AIRS10/5,VENTILADOR AIREACION 5 <>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,ASPS10/01,PR-PLYSP-VNT-ASPS10/01,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO CELDA DEP. S.P. Nº 10,PR-PLYSP-VNT-ASPS10/01,VENTILADOR EXTRACTOR Nº 1 L/NE,PR-PLYSP-VNT-ASPS10/01,VENTILADOR EXTRACTOR Nº 1 L/NE,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,ASPS10/02,PR-PLYSP-VNT-ASPS10/02,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO CELDA DEP. S.P. Nº 10,PR-PLYSP-VNT-ASPS10/02,VENTILADOR EXTRACTOR Nº 2,PR-PLYSP-VNT-ASPS10/02,VENTILADOR EXTRACTOR Nº 2,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,ASPS10/03,PR-PLYSP-VNT-ASPS10/03,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO CELDA DEP. S.P. Nº 10,PR-PLYSP-VNT-ASPS10/03,VENTILADOR EXTRACTOR Nº 3,PR-PLYSP-VNT-ASPS10/03,VENTILADOR EXTRACTOR Nº 3,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,ASPS10/04,PR-PLYSP-VNT-ASPS10/04,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO CELDA DEP. S.P. Nº 10,PR-PLYSP-VNT-ASPS10/04,VENTILADOR EXTRACTOR Nº 4,PR-PLYSP-VNT-ASPS10/04,VENTILADOR EXTRACTOR Nº 4,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,ASPS10/05,PR-PLYSP-VNT-ASPS10/05,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO CELDA DEP. S.P. Nº 10,PR-PLYSP-VNT-ASPS10/05,VENTILADOR EXTRACTOR Nº 5,PR-PLYSP-VNT-ASPS10/05,VENTILADOR EXTRACTOR Nº 5,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,ASPS10/06,PR-PLYSP-VNT-ASPS10/06,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO CELDA DEP. S.P. Nº 10,PR-PLYSP-VNT-ASPS10/06,VENTILADOR EXTRACTOR Nº 6,PR-PLYSP-VNT-ASPS10/06,VENTILADOR EXTRACTOR Nº 6,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,ASPS10/07,PR-PLYSP-VNT-ASPS10/07,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO CELDA DEP. S.P. Nº 10,PR-PLYSP-VNT-ASPS10/07,VENTILADOR EXTRACTOR Nº 7,PR-PLYSP-VNT-ASPS10/07,VENTILADOR EXTRACTOR Nº 7,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,ASPS10/08,PR-PLYSP-VNT-ASPS10/08,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO CELDA DEP. S.P. Nº 10,PR-PLYSP-VNT-ASPS10/08,VENTILADOR EXTRACTOR Nº 8 L/SE,PR-PLYSP-VNT-ASPS10/08,VENTILADOR EXTRACTOR Nº 8 L/SE,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,ASPS10/09,PR-PLYSP-VNT-ASPS10/09,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO CELDA DEP. S.P. Nº 10,PR-PLYSP-VNT-ASPS10/09,VENTILADOR EXTRACTOR Nº 9 L/NO,PR-PLYSP-VNT-ASPS10/09,VENTILADOR EXTRACTOR Nº 9 L/NO,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,ASPS10/10,PR-PLYSP-VNT-ASPS10/10,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO CELDA DEP. S.P. Nº 10,PR-PLYSP-VNT-ASPS10/10,VENTILADOR EXTRACTOR Nº 10,PR-PLYSP-VNT-ASPS10/10,VENTILADOR EXTRACTOR Nº 10,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,ASPS10/11,PR-PLYSP-VNT-ASPS10/11,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO CELDA DEP. S.P. Nº 10,PR-PLYSP-VNT-ASPS10/11,VENTILADOR EXTRACTOR Nº 11,PR-PLYSP-VNT-ASPS10/11,VENTILADOR EXTRACTOR Nº 11,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,ASPS10/12,PR-PLYSP-VNT-ASPS10/12,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO CELDA DEP. S.P. Nº 10,PR-PLYSP-VNT-ASPS10/12,VENTILADOR EXTRACTOR Nº 12,PR-PLYSP-VNT-ASPS10/12,VENTILADOR EXTRACTOR Nº 12,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,ASPS10/13,PR-PLYSP-VNT-ASPS10/13,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO CELDA DEP. S.P. Nº 10,PR-PLYSP-VNT-ASPS10/13,VENTILADOR EXTRACTOR Nº 13,PR-PLYSP-VNT-ASPS10/13,VENTILADOR EXTRACTOR Nº 13,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,ASPS10/14,PR-PLYSP-VNT-ASPS10/14,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO CELDA DEP. S.P. Nº 10,PR-PLYSP-VNT-ASPS10/14,VENTILADOR EXTRACTOR Nº 14,PR-PLYSP-VNT-ASPS10/14,VENTILADOR EXTRACTOR Nº 14,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,ASPS10/15,PR-PLYSP-VNT-ASPS10/15,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO CELDA DEP. S.P. Nº 10,PR-PLYSP-VNT-ASPS10/15,VENTILADOR EXTRACTOR Nº 15,PR-PLYSP-VNT-ASPS10/15,VENTILADOR EXTRACTOR Nº 15,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,ASPS10/16,PR-PLYSP-VNT-ASPS10/16,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO CELDA DEP. S.P. Nº 10,PR-PLYSP-VNT-ASPS10/16,VENTILADOR EXTRACTOR Nº 16 L/SO,PR-PLYSP-VNT-ASPS10/16,VENTILADOR EXTRACTOR Nº 16 L/SO,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,SUBSECTOR,SILO EXPEDICION CELDA DEP. S.P. Nº 11,PR-PLYSP-LGC-SILO EXPEDICION CELDA DEP. S.P. Nº 11,BTZ_Description_03,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO EXPEDICION CELDA DEP. S.P. Nº 11,,,PR-PLYSP-SLO-DSP11,SILO EXPEDICION CELDA DEP. S.P. Nº 11,SUBSECTOR_DESDE_HIJO_LGC_O_NODO_INTERMEDIO
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,NS11,PR-PLYSP-NOR-NS11,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO EXPEDICION CELDA DEP. S.P. Nº 11,PR-PLYSP-NOR-NS11,NORIA NS-11,PR-PLYSP-NOR-NS11,NORIA NS-11,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,CCC11,PR-PLYSP-TLV-CCC11,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO EXPEDICION CELDA DEP. S.P. Nº 11,PR-PLYSP-TLV-CCC11,TOLVA CARGA DE CAMIONES CELDA 11,PR-PLYSP-TLV-CCC11,TOLVA CARGA DE CAMIONES CELDA 11,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,DCS11,PR-PLYSP-VLV-DCS11,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO EXPEDICION CELDA DEP. S.P. Nº 11,PR-PLYSP-VLV-DCS11,VALVULA SILO DESCARGA S-11,PR-PLYSP-VLV-DCS11,VALVULA SILO DESCARGA S-11,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,AIRS11,PR-PLYSP-VNT-AIRS11,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO EXPEDICION CELDA DEP. S.P. Nº 11,PR-PLYSP-VNT-AIRS11,VENTILADOR AIREACION S-11,PR-PLYSP-VNT-AIRS11,VENTILADOR AIREACION S-11,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,SUBSECTOR,SILO DE CASCARA LARA,PR-PLYSP-LGC-SILO DE CASCARA LARA,BTZ_Description_03,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO DE CASCARA LARA,,,PR-PLYSP-SLO-LARA,SILO DE CASCARA LARA,SUBSECTOR_DESDE_HIJO_LGC_O_NODO_INTERMEDIO
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,CASSP3,PR-PLYMP-RSC-CASSP3,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO DE CASCARA LARA,PR-PLYMP-RSC-CASSP3,ROSCA DE CASCARA SILO LARA,PR-PLYMP-RSC-CASSP3,ROSCA DE CASCARA SILO LARA,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,CCSL,PR-PLYSP-CCL-CCSL,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO DE CASCARA LARA,PR-PLYSP-CCL-CCSL,CICLON DE CASCARA SILO LARA,PR-PLYSP-CCL-CCSL,CICLON DE CASCARA SILO LARA,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,CSCL1,PR-PLYSP-VLV-CSCL1,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO DE CASCARA LARA,PR-PLYSP-VLV-CSCL1,VALVULA GUILLOTINA MOTORIZADA DE CARGA SILO LARA Nº1 <S>,PR-PLYSP-VLV-CSCL1,VALVULA GUILLOTINA MOTORIZADA DE CARGA SILO LARA Nº1 <S>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,CSCL2,PR-PLYSP-VLV-CSCL2,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO DE CASCARA LARA,PR-PLYSP-VLV-CSCL2,VALVULA GUILLOTINA MOTORIZADA DE CARGA SILO LARA Nº2,PR-PLYSP-VLV-CSCL2,VALVULA GUILLOTINA MOTORIZADA DE CARGA SILO LARA Nº2,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,CSCL3,PR-PLYSP-VLV-CSCL3,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO DE CASCARA LARA,PR-PLYSP-VLV-CSCL3,VALVULA GUILLOTINA MOTORIZADA DE CARGA SILO LARA Nº3,PR-PLYSP-VLV-CSCL3,VALVULA GUILLOTINA MOTORIZADA DE CARGA SILO LARA Nº3,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,CSCL4,PR-PLYSP-VLV-CSCL4,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO DE CASCARA LARA,PR-PLYSP-VLV-CSCL4,VALVULA GUILLOTINA MOTORIZADA DE CARGA SILO LARA Nº4 <N>,PR-PLYSP-VLV-CSCL4,VALVULA GUILLOTINA MOTORIZADA DE CARGA SILO LARA Nº4 <N>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,PLYSP,PLAYA Y SUBPRODUCTO,SUBSECTOR,GENERAL,PR-PLYSP-LGC-GENERAL,BTZ_Description_03,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-GENERAL,,,PR-PLYSP-LGC-PLAYA Y SUB,SUBSECTOR SINTETICO PARA HOJAS DIRECTAS DEL SECTOR,SUBSECTOR_SINTETICO_GENERAL
PR,PLYSP,PLAYA Y SUBPRODUCTO,UNIDAD,DNN,PR-PLYSP-BMB-DNN,BTZ_Description_04,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-GENERAL,PR-PLYSP-BMB-DNN,BOMBA DEPRESION POZO NS-11,PR-PLYSP-BMB-DNN,BOMBA DEPRESION POZO NS-11,UNIDAD_HOJA_DIRECTA_BAJO_SECTOR
PR,VPR1,VAPOR 1,SECTOR,VAPOR 1,PR-VPR1-LGC-VAPOR 1,BTZ_Description_02,PR-VPR1-LGC-VAPOR 1,,,,PR-VPR1-LGC-VAPOR 1,LOGICO VAPOR 1,SECTOR_DESDE_RAIZ_PR
PR,VPR1,VAPOR 1,SUBSECTOR,CALDERA SALCOR CAREN Nº 1,PR-VPR1-LGC-CALDERA SALCOR CAREN Nº 1,BTZ_Description_03,PR-VPR1-LGC-VAPOR 1,PR-VPR1-LGC-CALDERA SALCOR CAREN Nº 1,,,PR-VPR1-CLD-SCA1,CALDERA SALCOR CAREN Nº 1,SUBSECTOR_DESDE_HIJO_LGC_O_NODO_INTERMEDIO
PR,VPR1,VAPOR 1,UNIDAD,ACS1,PR-VPR1-ALM-ACS1,BTZ_Description_04,PR-VPR1-LGC-VAPOR 1,PR-VPR1-LGC-CALDERA SALCOR CAREN Nº 1,PR-VPR1-ALM-ACS1,ALIMENTADOR DE CASCARA Nº 1 <ESTE>,PR-VPR1-ALM-ACS1,ALIMENTADOR DE CASCARA Nº 1 <ESTE>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,VPR1,VAPOR 1,UNIDAD,ACS2,PR-VPR1-ALM-ACS2,BTZ_Description_04,PR-VPR1-LGC-VAPOR 1,PR-VPR1-LGC-CALDERA SALCOR CAREN Nº 1,PR-VPR1-ALM-ACS2,ALIMENTADOR DE CASCARA Nº 2 <CENTRO>,PR-VPR1-ALM-ACS2,ALIMENTADOR DE CASCARA Nº 2 <CENTRO>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,VPR1,VAPOR 1,UNIDAD,ACS3,PR-VPR1-ALM-ACS3,BTZ_Description_04,PR-VPR1-LGC-VAPOR 1,PR-VPR1-LGC-CALDERA SALCOR CAREN Nº 1,PR-VPR1-ALM-ACS3,ALIMENTADOR DE CASCARA Nº 3 <OESTE>,PR-VPR1-ALM-ACS3,ALIMENTADOR DE CASCARA Nº 3 <OESTE>,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,VPR1,VAPOR 1,UNIDAD,AGU1,PR-VPR1-BMB-AGU1,BTZ_Description_04,PR-VPR1-LGC-VAPOR 1,PR-VPR1-LGC-CALDERA SALCOR CAREN Nº 1,PR-VPR1-BMB-AGU1,BOMBA ALIMENTACION AGUA Nº 1,PR-VPR1-BMB-AGU1,BOMBA ALIMENTACION AGUA Nº 1,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,VPR1,VAPOR 1,UNIDAD,AGU2,PR-VPR1-BMB-AGU2,BTZ_Description_04,PR-VPR1-LGC-VAPOR 1,PR-VPR1-LGC-CALDERA SALCOR CAREN Nº 1,PR-VPR1-BMB-AGU2,BOMBA ALIMENTACION AGUA Nº 2,PR-VPR1-BMB-AGU2,BOMBA ALIMENTACION AGUA Nº 2,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,VPR1,VAPOR 1,UNIDAD,AGU3,PR-VPR1-BMB-AGU3,BTZ_Description_04,PR-VPR1-LGC-VAPOR 1,PR-VPR1-LGC-CALDERA SALCOR CAREN Nº 1,PR-VPR1-BMB-AGU3,BOMBA ALIMENTACION AGUA Nº 3,PR-VPR1-BMB-AGU3,BOMBA ALIMENTACION AGUA Nº 3,UNIDAD_HOJA_BAJO_SUBSECTOR
PR,VPR1,VAPOR 1,UNIDAD,PAPQ,PR-VPR1-BMB-PAPQ,BTZ_Description_04,PR-VPR1-LGC-VAPOR 1,PR-VPR1-LGC-CALDERA SALCOR CAREN Nº 1,PR-VPR1-BMB-PAPQ,BOMBA DOSADORA PROD. QUIMICOS,PR-VPR1-BMB-PAPQ,BOMBA DOSADORA PROD. QUIMICOS,UNIDAD_HOJA_BAJO_SUBSECTOR
